treatment,cluster_params,time,cluster_id,back_cluster_id,num_correct,num_wrong,total,order
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_7,55000_NONE,0,86,86,970
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_6,55000_NONE,0,35,35,960
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_9,55000_NONE,0,258,258,972
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_8,55000_NONE,0,105,105,971
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_51,55000_NONE,0,35,35,951
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_39,55000_NONE,0,14,14,937
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_65,55000_NONE,0,5,5,966
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_38,55000_NONE,0,62,62,936
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_59,55000_NONE,0,7,7,959
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_58,55000_NONE,0,6,6,958
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_11,55000_NONE,0,8,8,907
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_10,55000_NONE,0,43,43,906
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_13,55000_NONE,0,115,115,909
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_12,55000_NONE,0,37,37,908
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_15,55000_NONE,0,93,93,911
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_14,55000_NONE,0,68,68,910
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_17,55000_NONE,0,30,30,913
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_16,55000_NONE,0,23,23,912
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_19,55000_NONE,0,12,12,915
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_18,55000_NONE,0,7,7,914
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_31,55000_NONE,0,5,5,929
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_30,55000_NONE,0,25,25,928
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_37,55000_NONE,0,23,23,935
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_36,55000_NONE,0,46,46,934
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_35,55000_NONE,0,16,16,933
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_34,55000_NONE,0,14,14,932
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_33,55000_NONE,0,8,8,931
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_55,55000_NONE,0,7,7,955
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_-1,55000_NONE,0,69,69,903
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_32,55000_NONE,0,42,42,930
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_57,55000_NONE,0,9,9,957
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,60000,60000_50,55000_NONE,0,14,14,950
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_56,60000_NONE,0,6,6,1026
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_54,60000_NONE,0,9,9,1024
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_42,60000_NONE,0,21,21,1011
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_48,60000_NONE,0,18,18,1017
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_43,60000_NONE,0,17,17,1012
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_60,60000_NONE,0,14,14,1031
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_61,60000_NONE,0,6,6,1032
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_62,60000_NONE,0,7,7,1033
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_63,60000_NONE,0,7,7,1034
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_64,60000_NONE,0,11,11,1035
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_49,60000_NONE,0,22,22,1018
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_66,60000_NONE,0,9,9,1037
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_67,60000_NONE,0,5,5,1038
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_68,60000_NONE,0,5,5,1039
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_69,60000_NONE,0,5,5,1040
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_52,60000_NONE,0,15,15,1022
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_53,60000_NONE,0,8,8,1023
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_24,60000_NONE,0,11,11,991
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_25,60000_NONE,0,86,86,992
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_26,60000_NONE,0,50,50,993
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_27,60000_NONE,0,24,24,994
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_20,60000_NONE,0,13,13,987
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_21,60000_NONE,0,45,45,988
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_22,60000_NONE,0,88,88,989
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_23,60000_NONE,0,20,20,990
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_46,60000_NONE,0,27,27,1015
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_47,60000_NONE,0,10,10,1016
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_44,60000_NONE,0,18,18,1013
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_45,60000_NONE,0,9,9,1014
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_28,60000_NONE,0,8,8,995
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_29,60000_NONE,0,11,11,996
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_40,60000_NONE,0,6,6,1009
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_41,60000_NONE,0,18,18,1010
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_1,60000_NONE,0,132,132,975
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_0,60000_NONE,0,333,333,974
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_3,60000_NONE,0,16,16,997
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_2,60000_NONE,0,271,271,986
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_5,60000_NONE,0,151,151,1019
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_4,60000_NONE,0,7,7,1008
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_7,60000_NONE,0,130,130,1041
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_6,60000_NONE,0,52,52,1030
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_9,60000_NONE,0,82,82,1048
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_8,60000_NONE,0,25,25,1047
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_51,60000_NONE,0,18,18,1021
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_39,60000_NONE,0,20,20,1007
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_65,60000_NONE,0,9,9,1036
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_38,60000_NONE,0,36,36,1006
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_73,60000_NONE,0,5,5,1045
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_72,60000_NONE,0,6,6,1044
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_71,60000_NONE,0,11,11,1043
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_70,60000_NONE,0,5,5,1042
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_59,60000_NONE,0,27,27,1029
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_58,60000_NONE,0,5,5,1028
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_11,60000_NONE,0,46,46,977
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_10,60000_NONE,0,339,339,976
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_13,60000_NONE,0,27,27,979
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_12,60000_NONE,0,63,63,978
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_15,60000_NONE,0,88,88,981
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_14,60000_NONE,0,38,38,980
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_17,60000_NONE,0,70,70,983
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_16,60000_NONE,0,10,10,982
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_19,60000_NONE,0,34,34,985
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_18,60000_NONE,0,55,55,984
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_31,60000_NONE,0,48,48,999
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_30,60000_NONE,0,13,13,998
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_37,60000_NONE,0,6,6,1005
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_36,60000_NONE,0,14,14,1004
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_35,60000_NONE,0,5,5,1003
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_34,60000_NONE,0,17,17,1002
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_33,60000_NONE,0,32,32,1001
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_55,60000_NONE,0,9,9,1025
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_74,60000_NONE,0,6,6,1046
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_-1,60000_NONE,0,76,76,973
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_32,60000_NONE,0,7,7,1000
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_57,60000_NONE,0,22,22,1027
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,65000,65000_50,60000_NONE,0,5,5,1020
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_54,65000_NONE,0,6,6,1100
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_42,65000_NONE,0,22,22,1087
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_48,65000_NONE,0,7,7,1093
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_43,65000_NONE,0,15,15,1088
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_49,65000_NONE,0,10,10,1094
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_52,65000_NONE,0,13,13,1098
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_53,65000_NONE,0,8,8,1099
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_24,65000_NONE,0,10,10,1067
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_25,65000_NONE,0,39,39,1068
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_26,65000_NONE,0,25,25,1069
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_27,65000_NONE,0,17,17,1070
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_20,65000_NONE,0,24,24,1063
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_21,65000_NONE,0,7,7,1064
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_22,65000_NONE,0,18,18,1065
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_23,65000_NONE,0,31,31,1066
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_46,65000_NONE,0,18,18,1091
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_47,65000_NONE,0,8,8,1092
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_44,65000_NONE,0,16,16,1089
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_45,65000_NONE,0,18,18,1090
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_28,65000_NONE,0,10,10,1071
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_29,65000_NONE,0,15,15,1072
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_40,65000_NONE,0,13,13,1085
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_41,65000_NONE,0,13,13,1086
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_1,65000_NONE,0,557,557,1051
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_0,65000_NONE,0,201,201,1050
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_3,65000_NONE,0,148,148,1073
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_2,65000_NONE,0,454,454,1062
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_5,65000_NONE,0,14,14,1095
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_4,65000_NONE,0,36,36,1084
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_7,65000_NONE,0,329,329,1103
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_6,65000_NONE,0,12,12,1102
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_9,65000_NONE,0,140,140,1105
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_8,65000_NONE,0,43,43,1104
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_51,65000_NONE,0,7,7,1097
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_39,65000_NONE,0,5,5,1083
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_38,65000_NONE,0,47,47,1082
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_11,65000_NONE,0,53,53,1053
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_10,65000_NONE,0,8,8,1052
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_13,65000_NONE,0,23,23,1055
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_12,65000_NONE,0,32,32,1054
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_15,65000_NONE,0,16,16,1057
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_14,65000_NONE,0,117,117,1056
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_17,65000_NONE,0,57,57,1059
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_16,65000_NONE,0,43,43,1058
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_19,65000_NONE,0,19,19,1061
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_18,65000_NONE,0,20,20,1060
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_31,65000_NONE,0,9,9,1075
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_30,65000_NONE,0,6,6,1074
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_37,65000_NONE,0,7,7,1081
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_36,65000_NONE,0,23,23,1080
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_35,65000_NONE,0,14,14,1079
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_34,65000_NONE,0,68,68,1078
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_33,65000_NONE,0,42,42,1077
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_55,65000_NONE,0,5,5,1101
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_-1,65000_NONE,0,60,60,1049
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_32,65000_NONE,0,17,17,1076
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,70000,70000_50,65000_NONE,0,5,5,1096
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_42,70000_NONE,0,9,9,1144
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_48,70000_NONE,0,7,7,1150
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_43,70000_NONE,0,13,13,1145
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_49,70000_NONE,0,12,12,1151
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_24,70000_NONE,0,26,26,1124
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_25,70000_NONE,0,8,8,1125
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_26,70000_NONE,0,15,15,1126
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_27,70000_NONE,0,11,11,1127
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_20,70000_NONE,0,176,176,1120
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_21,70000_NONE,0,5,5,1121
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_22,70000_NONE,0,5,5,1122
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_23,70000_NONE,0,25,25,1123
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_46,70000_NONE,0,18,18,1148
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_47,70000_NONE,0,8,8,1149
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_44,70000_NONE,0,7,7,1146
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_45,70000_NONE,0,9,9,1147
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_28,70000_NONE,0,5,5,1128
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_29,70000_NONE,0,41,41,1129
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_40,70000_NONE,0,12,12,1142
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_41,70000_NONE,0,19,19,1143
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_1,70000_NONE,0,32,32,1108
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_0,70000_NONE,0,593,593,1107
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_3,70000_NONE,0,29,29,1130
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_2,70000_NONE,0,20,20,1119
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_5,70000_NONE,0,31,31,1152
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_4,70000_NONE,0,672,672,1141
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_7,70000_NONE,0,24,24,1155
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_6,70000_NONE,0,53,53,1154
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_9,70000_NONE,0,116,116,1157
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_8,70000_NONE,0,253,253,1156
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_39,70000_NONE,0,18,18,1140
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_38,70000_NONE,0,19,19,1139
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_11,70000_NONE,0,61,61,1110
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_10,70000_NONE,0,83,83,1109
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_13,70000_NONE,0,9,9,1112
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_12,70000_NONE,0,53,53,1111
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_15,70000_NONE,0,10,10,1114
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_14,70000_NONE,0,20,20,1113
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_17,70000_NONE,0,65,65,1116
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_16,70000_NONE,0,113,113,1115
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_19,70000_NONE,0,10,10,1118
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_18,70000_NONE,0,29,29,1117
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_31,70000_NONE,0,29,29,1132
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_30,70000_NONE,0,33,33,1131
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_37,70000_NONE,0,26,26,1138
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_36,70000_NONE,0,16,16,1137
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_35,70000_NONE,0,42,42,1136
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_34,70000_NONE,0,12,12,1135
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_33,70000_NONE,0,10,10,1134
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_-1,70000_NONE,0,68,68,1106
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_32,70000_NONE,0,10,10,1133
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,75000,75000_50,70000_NONE,0,10,10,1153
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_24,75000_NONE,0,28,28,1176
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_25,75000_NONE,0,60,60,1177
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_26,75000_NONE,0,10,10,1178
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_27,75000_NONE,0,6,6,1179
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_20,75000_NONE,0,19,19,1172
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_21,75000_NONE,0,14,14,1173
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_22,75000_NONE,0,215,215,1174
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_23,75000_NONE,0,30,30,1175
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_28,75000_NONE,0,15,15,1180
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_29,75000_NONE,0,88,88,1181
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_0,75000_NONE,0,102,102,1159
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_4,75000_NONE,0,28,28,1193
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_8,75000_NONE,0,51,51,1237
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_59,75000_NONE,0,5,5,1214
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_58,75000_NONE,0,47,47,1213
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_55,75000_NONE,0,11,11,1210
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_54,75000_NONE,0,10,10,1209
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_57,75000_NONE,0,7,7,1212
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_56,75000_NONE,0,26,26,1211
limited_res__rep_2,db_cluster__ep_0p1__mp_5__mode_genotype,80000,80000_51,75000_NONE,0,15,15,1206
